doc_id,query_id,score,query_type,evaluated_at_cet,top_k,num_queries_total,num_query_types,qrels_source,data_source,experiment,method
brännskadekompendium,boka mottagning brännskada,0.03200204813108039,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"brännskada, plocklista",boka mottagning brännskada,0.030309988518943745,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"brännskada, vårdrutin, opö-anestesi",boka mottagning brännskada,0.028370221327967807,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
tjänsteöversikt och regionala rekommendationer för 1177 tidbokning,boka mottagning brännskada,0.01639344262295082,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"besök, brännskademottagningen",boka mottagning brännskada,0.01639344262295082,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
administrativa rutiner för hjärtmottagningens sjuksköterskemottagningar,boka mottagning brännskada,0.016129032258064516,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
ögonkonsultation på brännskadecentrum,boka mottagning brännskada,0.015873015873015872,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"brännskada, operationsmanual",boka mottagning brännskada,0.015625,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"såromläggning, brännskadecentrum",boka mottagning brännskada,0.015625,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
preoperativ assistent preoperativ mottagning thoraxkirurgavdelning arbetsbeskrivning,boka mottagning brännskada,0.015384615384615385,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"operationsplanering, koordinator i tjänst vo plastikkirurgi och käkkirurgi",boka mottagning brännskada,0.015151515151515152,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"intag av ny patient, brännskadecentrum",boka mottagning brännskada,0.015151515151515152,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"smärtskattningsrutin, brännskadecentrum",boka mottagning brännskada,0.014925373134328358,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"silikonbehandling av hypertrofiska ärr efter brännskada, brännskadecentrum",boka mottagning brännskada,0.014705882352941176,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"brännskador - omvårdnad, biva",boka mottagning brännskada,0.014705882352941176,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
svp brännskada barn,boka mottagning brännskada,0.014492753623188406,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
brännskador och sårbehandling,boka mottagning brännskada,0.014492753623188406,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
ansvarsfördelning mellan olika yrkeskategorier på 70e,boka mottagning brännskada,0.014285714285714285,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"trakeostomivård, brännskadecentrum",boka mottagning brännskada,0.014084507042253521,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"rutin för undertrycksbehandling av sår på vac-mottagningarna, vo kirurgi och urologi",boka mottagning brännskada,0.013888888888888888,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"analfistel, plocklista, barnoperation",escharotomi,0.01639344262295082,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
trakeostomi - biva,escharotomi,0.016129032258064516,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"esofagusatresi, plocklista, barnoperation",escharotomi,0.015873015873015872,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"trakeotomi, plocklista",escharotomi,0.015625,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"minitrakeotomi, plocklista",escharotomi,0.015384615384615385,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"glossectomi, plocklista",escharotomi,0.015151515151515152,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
gastrostomi - biva,escharotomi,0.014925373134328358,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"lateral rinotomi, plocklista",escharotomi,0.014705882352941176,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"esofaguskopi rak, plocklista",escharotomi,0.014492753623188406,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
transesophagalt eko,escharotomi,0.014285714285714285,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"organdonation dcd, plocklista, kirurgoperation",escharotomi,0.014084507042253521,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"esofaguskirurgi, kirurganestesi",escharotomi,0.013888888888888888,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"gastrostomi, plocklista",escharotomi,0.0136986301369863,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
tarmischemi - handläggning av,escharotomi,0.013513513513513514,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"läkemedelshantering - lokal instruktion, hematologmottagningen, hem 42645",escharotomi,0.013333333333333334,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"esofaguskopi flexibel, plocklista",escharotomi,0.013157894736842105,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
skiaskopi,escharotomi,0.012987012987012988,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"hipec - hypertermisk intraperitoneal cytostatika-postoperativ vård på vårdavdelning, vo kirurgi och urologi",escharotomi,0.01282051282051282,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
skulderdystoci,escharotomi,0.012658227848101266,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
patientinformation sorani,escharotomi,0.0125,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
brännskadekompendium,antibiotika brännskador,0.03252247488101534,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
brännskador och sårbehandling,antibiotika brännskador,0.032018442622950824,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"brännskador - omvårdnad, biva",antibiotika brännskador,0.031009615384615385,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
traumamanual,antibiotika brännskador,0.02964426877470356,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
beredskap brännskador önh plastikoperation,antibiotika brännskador,0.028594771241830064,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"hudavlossningssjukdom, omvårdnad, brännskadecentrum",antibiotika brännskador,0.02813852813852814,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"introduktionsprogram för undersköterskor, brännskadecentrum",antibiotika brännskador,0.016129032258064516,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"klinisk process brännskador, styrning och ledning",antibiotika brännskador,0.015873015873015872,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
trauma - antibiotikaprofylax vid penetrerande skador,antibiotika brännskador,0.015873015873015872,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"brännskada, plocklista",antibiotika brännskador,0.015384615384615385,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"förenklad beskrivning av ingrepp och postoperativa rutiner, 70 h",antibiotika brännskador,0.014925373134328358,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"brännskada, vårdrutin, opö-anestesi",antibiotika brännskador,0.014925373134328358,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"såromläggning, brännskadecentrum",antibiotika brännskador,0.014705882352941176,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
amputationer,antibiotika brännskador,0.014492753623188406,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"remisshantering, sektion plastikkirurgi",antibiotika brännskador,0.014285714285714285,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
brännskadecentrum infektionskonsult arbetsbeskrivning,antibiotika brännskador,0.014285714285714285,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"funktionsbeskrivning läkare, sektion plastikkirurgi",antibiotika brännskador,0.014084507042253521,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"munvård och vatten, brännskadecentum",antibiotika brännskador,0.014084507042253521,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
målbeskrivning st anopiva - brännskadeanestesi och - intensivvård,antibiotika brännskador,0.013888888888888888,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"kliniska patientprocesser, vo plastikkirurgi och käkkirurgi",antibiotika brännskador,0.0136986301369863,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"brännskada, vårdrutin, opö-anestesi",anestesi brännskada operation,0.03278688524590164,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"brännskada, operationsmanual",anestesi brännskada operation,0.030834914611005692,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"rutin för operation, brännskadade barn",anestesi brännskada operation,0.029030910609857977,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"förenklad beskrivning av ingrepp och anestesier, opö-anestesi",anestesi brännskada operation,0.028484848484848488,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
brännskadekompendium,anestesi brännskada operation,0.027364110201042444,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"traumaomhändertagande på operation, kiranop",anestesi brännskada operation,0.0266900790166813,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"preoperativt patientflöde och anestesibedömning, opö-anestesin",anestesi brännskada operation,0.025934278350515462,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
beredskap brännskador önh plastikoperation,anestesi brännskada operation,0.016129032258064516,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"nitroprussidnatrium, nipruss, anop",anestesi brännskada operation,0.015873015873015872,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"klonidin - catapresan, anop",anestesi brännskada operation,0.015625,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"sandostatin infusion, anop",anestesi brännskada operation,0.015384615384615385,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"koder, operation och omläggning, brännskadecentrum",anestesi brännskada operation,0.015384615384615385,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"adrenalektomi operation, anestesi- och operationsavdelningen ing 95-96",anestesi brännskada operation,0.015151515151515152,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"cellprovstagning, operation, anestesi- och operationsavdelningen ing 95-96",anestesi brännskada operation,0.014925373134328358,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"anestesirutin adrenalektomi, feokromocytom, conns syndrom, cushing adrenalektomi, anop",anestesi brännskada operation,0.014492753623188406,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"trakeostomivård, brännskadecentrum",anestesi brännskada operation,0.014492753623188406,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"maquet flow-i, anop",anestesi brännskada operation,0.014285714285714285,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"arbetsbeskrivning narkosläkare operationssal brännskadecentrum, opö-anestesi",anestesi brännskada operation,0.014285714285714285,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
checklista allmän anop,anestesi brännskada operation,0.014084507042253521,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"rengöringsrutin för brännskadecentrums operationsal, opö-anestesi",anestesi brännskada operation,0.014084507042253521,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"regionplan 2017- 2019 och budget 2017, rpb",plocklista lig,0.01639344262295082,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"diep, plocklista",plocklista lig,0.01639344262295082,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
regional kulturplan för uppsala län 2023-2026 kultur i hela länet - hela livet,plocklista lig,0.016129032258064516,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"delhud, plocklista",plocklista lig,0.016129032258064516,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
regionplan och budget 2022-2024,plocklista lig,0.015873015873015872,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"lkg, farynxlambå, plocklista",plocklista lig,0.015873015873015872,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
regionplan och budget 2021-2023,plocklista lig,0.015625,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"bodyjet, plocklista",plocklista lig,0.015625,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
regionplan och budget 2023-2025 kompletterad regionfullmäktiges beslut november 2022,plocklista lig,0.015384615384615385,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"utstående öron, plocklista",plocklista lig,0.015384615384615385,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
tunntarmsatresi,plocklista lig,0.015151515151515152,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"svettkörtlar, plocklista",plocklista lig,0.015151515151515152,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
årsredovisning 2019 region uppsala,plocklista lig,0.014925373134328358,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
"fettsugning, plocklista",plocklista lig,0.014925373134328358,form_submissions_clean,2026-05-16T23:11:57+01:00,20,32,1,form_submissions,form_submissions,/home/isak/Repos/ActSearchDemo/evaluation/qrels_from_form_submissions_clean.csv,form_submissions_clean_hybrid_e5,hybrid_e5
